transaction_id,batch_id,exporter,importer,port,country,volume,created_at,shipped_at,received_at,status,previous_hash,current_hash
"TX085","BATCH030","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","120","7/25/2022","7/27/2022","08/05/2022","RECEIVED","f6f471227a701d325fc15aec7c94d9d1e538fde3f09c0c7d839afb43b3b2d18d","ed058ac1d743e0904eedf98c47661b293c56fac86c50743f630cfddc47a70641"
"TX086","BATCH030","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","110","7/28/2022","7/30/2022","08/08/2022","RECEIVED","ed058ac1d743e0904eedf98c47661b293c56fac86c50743f630cfddc47a70641","da514554b9e6de8be6447d92265facb36cb040fe05ffa817522bfbb427bd9ada"
"TX087","BATCH030","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","149.55","7/31/2022","08/02/2022","08/10/2022","RECEIVED","da514554b9e6de8be6447d92265facb36cb040fe05ffa817522bfbb427bd9ada","b435c02932f17ca5fb38d59e8261b392fefef463c26119e3e308873b6cd6879d"
"TX088","BATCH031","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","INDIA","60","08/01/2022","08/03/2022","08/12/2022","RECEIVED","b435c02932f17ca5fb38d59e8261b392fefef463c26119e3e308873b6cd6879d","2988a4a610f0740a3eef37c00af837465e6aeca7b38f802012967eecfcfc315d"
"TX089","BATCH031","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","INDIA","12.25","08/04/2022","08/06/2022","8/14/2022","RECEIVED","2988a4a610f0740a3eef37c00af837465e6aeca7b38f802012967eecfcfc315d","74565fba2c2068a9ec3b6260225f0d84f3fb5f9da7332d9bc26150ba6f6aa0a8"
"TX090","BATCH032","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","150","08/05/2022","08/07/2022","8/15/2022","RECEIVED","74565fba2c2068a9ec3b6260225f0d84f3fb5f9da7332d9bc26150ba6f6aa0a8","beef7a13d2f5b7e34de4986b9fa02ca6a36d21aa044d3df2bd5d53d1772dccfd"
"TX091","BATCH032","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","200","08/08/2022","08/10/2022","8/18/2022","RECEIVED","beef7a13d2f5b7e34de4986b9fa02ca6a36d21aa044d3df2bd5d53d1772dccfd","c069b9a5af7b79896ff125ce91da391168b2ae4df4675c166d5e27ee51f4cc4f"
"TX092","BATCH032","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","213.18","08/11/2022","8/13/2022","8/21/2022","RECEIVED","c069b9a5af7b79896ff125ce91da391168b2ae4df4675c166d5e27ee51f4cc4f","a3a65f905dbb1608c8d4a093c30bc2ae00fdd28eb5a848a594c3ecef3a562791"
"TX093","BATCH033","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","GERMANY","100","08/10/2022","08/12/2022","8/20/2022","RECEIVED","a3a65f905dbb1608c8d4a093c30bc2ae00fdd28eb5a848a594c3ecef3a562791","7a02893186b4a366d0c30da34505be77ac0360dae29cd8dbf52ed73cfd4f66df"
"TX094","BATCH033","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","GERMANY","120","8/13/2022","8/15/2022","8/23/2022","RECEIVED","7a02893186b4a366d0c30da34505be77ac0360dae29cd8dbf52ed73cfd4f66df","b5c425ef12d959e5b7539764a0cc04327e65141641c39bcbbf368e1ff640d172"
"TX095","BATCH033","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","GERMANY","115.3","8/16/2022","8/18/2022","8/26/2022","RECEIVED","b5c425ef12d959e5b7539764a0cc04327e65141641c39bcbbf368e1ff640d172","3ae3d1fa98ae8226364fb6080c5df9d4f8ac554565f1c00847fcb75082cd238a"
"TX096","BATCH034","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","INDIA","150","8/15/2022","8/17/2022","8/25/2022","RECEIVED","3ae3d1fa98ae8226364fb6080c5df9d4f8ac554565f1c00847fcb75082cd238a","62538da3fd1ec8eecfcc4aa90d8e2628c0e1aafe20b8f40fa190e912d276ab89"
"TX097","BATCH034","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","INDIA","180","8/18/2022","8/20/2022","8/28/2022","RECEIVED","62538da3fd1ec8eecfcc4aa90d8e2628c0e1aafe20b8f40fa190e912d276ab89","2b6ce2ec759faf8cd2409873bc32339ee5c233478c654ce0a68020a69e1fe79c"
"TX098","BATCH034","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","INDIA","256.77","8/21/2022","8/23/2022","8/31/2022","RECEIVED","2b6ce2ec759faf8cd2409873bc32339ee5c233478c654ce0a68020a69e1fe79c","d9621a5b453756d9f628f5146b099987e078781b8baca09be472497d15052c76"
"TX099","BATCH035","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","ITALY","200","8/20/2022","8/22/2022","8/30/2022","RECEIVED","d9621a5b453756d9f628f5146b099987e078781b8baca09be472497d15052c76","38f93e21a4686c07ec810356cac2b077e49037ce4f38d5bb2f1675ae2e440bb2"
"TX100","BATCH035","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","ITALY","220","8/23/2022","8/25/2022","09/02/2022","RECEIVED","38f93e21a4686c07ec810356cac2b077e49037ce4f38d5bb2f1675ae2e440bb2","fe473ce0378293dc3c3e08b653a0dd5904ff8e2de37c83405e096da00213487e"
"TX101","BATCH035","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","ITALY","221.17","8/26/2022","8/28/2022","09/05/2022","RECEIVED","fe473ce0378293dc3c3e08b653a0dd5904ff8e2de37c83405e096da00213487e","e9d3ba4026cabf0c674dacd4f5b1e2ca1a37dfaf8d17451ca174006cd104e7eb"
"TX102","BATCH036","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","NETHERLANDS","120","09/01/2022","09/03/2022","09/10/2022","RECEIVED","e9d3ba4026cabf0c674dacd4f5b1e2ca1a37dfaf8d17451ca174006cd104e7eb","484a4e27e77f2821e5271dcd924e324c6a8ccf74bae0ffc1a4d9d2056d38bd39"
"TX103","BATCH036","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","NETHERLANDS","110","09/04/2022","09/06/2022","9/13/2022","RECEIVED","484a4e27e77f2821e5271dcd924e324c6a8ccf74bae0ffc1a4d9d2056d38bd39","3c93d32da9b7e8f7491f5a8b7583e560b2fa10a0139b54dc0ce34c8816e09ef6"
"TX104","BATCH036","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","NETHERLANDS","147.2","09/07/2022","09/09/2022","9/16/2022","RECEIVED","3c93d32da9b7e8f7491f5a8b7583e560b2fa10a0139b54dc0ce34c8816e09ef6","9b9b416aa9479831fb57ce1769ee7216dec88ab3dfc972ac2acbf81d7a5354cf"
"TX105","BATCH037","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","GERMANY","50","09/05/2022","09/07/2022","9/14/2022","RECEIVED","9b9b416aa9479831fb57ce1769ee7216dec88ab3dfc972ac2acbf81d7a5354cf","127dcd8eda70468f8ee45cc4110cca656ff1aedfcdbf1fedef6a9981f94ad4ae"
"TX106","BATCH037","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","GERMANY","28","09/08/2022","09/10/2022","9/17/2022","RECEIVED","127dcd8eda70468f8ee45cc4110cca656ff1aedfcdbf1fedef6a9981f94ad4ae","8755c3f909f542727a33c11dc9a208d3156d108d1a206cb297e8a7b1659d2cf8"
"TX107","BATCH038","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","INDIA","100","09/10/2022","09/12/2022","9/20/2022","RECEIVED","8755c3f909f542727a33c11dc9a208d3156d108d1a206cb297e8a7b1659d2cf8","6f8ccd09e45c3b44cac5cc476a02932acc77c340a07bf3244adac31819fa8c5f"
"TX108","BATCH038","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","INDIA","36.49","9/13/2022","9/15/2022","9/22/2022","RECEIVED","6f8ccd09e45c3b44cac5cc476a02932acc77c340a07bf3244adac31819fa8c5f","7fed3b7a6799a55e996894d1fdacaeb4599999bf4b3c2c32659a76224721b1cb"
"TX109","BATCH039","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","ITALY","150","9/15/2022","9/17/2022","9/25/2022","RECEIVED","7fed3b7a6799a55e996894d1fdacaeb4599999bf4b3c2c32659a76224721b1cb","c151acc9d43923b9bdf7ba88c2760136937d53f52d52a053e6707cb57108f0ab"
"TX110","BATCH039","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","ITALY","160","9/18/2022","9/20/2022","9/28/2022","RECEIVED","c151acc9d43923b9bdf7ba88c2760136937d53f52d52a053e6707cb57108f0ab","57d35943b512d33f488cb98bf995375f4a92fa1e337f6018fc1697383cbfa10d"
"TX111","BATCH039","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","ITALY","1.99","9/21/2022","9/23/2022","9/30/2022","RECEIVED","57d35943b512d33f488cb98bf995375f4a92fa1e337f6018fc1697383cbfa10d","c37d7d668ad908c1bb5ce3024cbe6bbad71c47732c27371275de989c09f81d56"
"TX112","BATCH040","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","NETHERLANDS","80","9/20/2022","9/22/2022","9/30/2022","RECEIVED","c37d7d668ad908c1bb5ce3024cbe6bbad71c47732c27371275de989c09f81d56","1f5b3174f7732f14d4b1d5b09d352c38a14d87a75f46b43a0db7b08593e4361d"
"TX113","BATCH040","PERKEBUNAN NUSANTARA III","CARGILL","DUMAI","NETHERLANDS","7.75","9/23/2022","9/25/2022","10/02/2022","RECEIVED","1f5b3174f7732f14d4b1d5b09d352c38a14d87a75f46b43a0db7b08593e4361d","ff62798acabc01557a6f2e980fb62c4a1d05f59110809c8e12fcfda782768707"
"TX114","BATCH041","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","INDIA","40","9/25/2022","9/27/2022","10/05/2022","RECEIVED","ff62798acabc01557a6f2e980fb62c4a1d05f59110809c8e12fcfda782768707","af360ee675008687aa2e170bd76d05f62560fd2687cfbd7f623d05fb3b33133e"
"TX115","BATCH041","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","INDIA","9.85","9/28/2022","9/30/2022","10/07/2022","RECEIVED","af360ee675008687aa2e170bd76d05f62560fd2687cfbd7f623d05fb3b33133e","a804fb64c3d486e9337f1095bf4c219da62f16b5e835ec290093784af10ea155"
"TX116","BATCH042","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","150","10/01/2022","10/03/2022","10/10/2022","RECEIVED","a804fb64c3d486e9337f1095bf4c219da62f16b5e835ec290093784af10ea155","647ce0b5c335b680afb6783e6e0d4c7abda64497ee0275a8fd2a0210128ef674"
"TX117","BATCH042","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","120","10/04/2022","10/06/2022","10/13/2022","RECEIVED","647ce0b5c335b680afb6783e6e0d4c7abda64497ee0275a8fd2a0210128ef674","b756f8f93537eea3d2b5ba21edeb3c9d6373e71c2f50a20f2fffeceb83c819a2"
"TX118","BATCH042","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","118.57","10/07/2022","10/09/2022","10/16/2022","RECEIVED","b756f8f93537eea3d2b5ba21edeb3c9d6373e71c2f50a20f2fffeceb83c819a2","386ea3cb6c32919d08cac5da2ead0cc57fb743e6cdeeb0f259d3ea3d706101f5"
"TX119","BATCH043","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","INDIA","30","10/05/2022","10/07/2022","10/15/2022","RECEIVED","386ea3cb6c32919d08cac5da2ead0cc57fb743e6cdeeb0f259d3ea3d706101f5","8a586daf3627ad7dbf77f382155316922da222595e2d87a8754b98c24d7b87df"
"TX120","BATCH043","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","INDIA","19.85","10/08/2022","10/10/2022","10/18/2022","RECEIVED","8a586daf3627ad7dbf77f382155316922da222595e2d87a8754b98c24d7b87df","8f91e719b565b3b7d0e513a954c1769591a2979eec3934b5af2a0f8dfea5a02f"
"TX121","BATCH044","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","100","10/10/2022","10/12/2022","10/20/2022","RECEIVED","8f91e719b565b3b7d0e513a954c1769591a2979eec3934b5af2a0f8dfea5a02f","fb6097ec0b6a34f7b3fb6102380e84eccfbe873a7120c74876a7230b8373e3ed"
"TX122","BATCH044","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","84.02","10/13/2022","10/15/2022","10/23/2022","RECEIVED","fb6097ec0b6a34f7b3fb6102380e84eccfbe873a7120c74876a7230b8373e3ed","a4d833dcce5b0090b5a1e62efb5df6e4e6e26663b3ae4625e81e56bd03b5a158"
"TX123","BATCH045","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","INDIA","60","10/15/2022","10/17/2022","10/25/2022","RECEIVED","a4d833dcce5b0090b5a1e62efb5df6e4e6e26663b3ae4625e81e56bd03b5a158","ce6b7caf22c8af9c7d44f09bc19256413329444fa4c6c7e8d77a3cceba6eda47"
"TX124","BATCH045","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","INDIA","12.25","10/18/2022","10/20/2022","10/28/2022","RECEIVED","ce6b7caf22c8af9c7d44f09bc19256413329444fa4c6c7e8d77a3cceba6eda47","fcaa2d98c59b8ca191b68fef57062f443ba2ef855f9bd52282042fc1470b1399"
"TX125","BATCH046","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","120","10/20/2022","10/22/2022","10/30/2022","RECEIVED","fcaa2d98c59b8ca191b68fef57062f443ba2ef855f9bd52282042fc1470b1399","740da2642b2ce4fce50c188b1993bf84bad8882a0a9ee73c8ddbae6b0daccd34"
"TX126","BATCH046","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","110","10/23/2022","10/25/2022","11/02/2022","RECEIVED","740da2642b2ce4fce50c188b1993bf84bad8882a0a9ee73c8ddbae6b0daccd34","c42a8439bfe3fe48bdabbe2a7c528480a8bd0569d5e4dc62bec318fb78601cfb"
"TX127","BATCH046","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","117.53","10/26/2022","10/28/2022","11/05/2022","RECEIVED","c42a8439bfe3fe48bdabbe2a7c528480a8bd0569d5e4dc62bec318fb78601cfb","5b71104fa506c9a9b259a162b5ffb6b94c73ac7695731af82a612780bd572bf7"
"TX128","BATCH047","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","INDIA","20","10/25/2022","10/27/2022","11/04/2022","RECEIVED","5b71104fa506c9a9b259a162b5ffb6b94c73ac7695731af82a612780bd572bf7","28d874c1d2430aba660a3e7a4b72e6334ae7e7da7e76671f6ce643caac6c034b"
"TX129","BATCH047","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","INDIA","8.79","10/28/2022","10/30/2022","11/07/2022","RECEIVED","28d874c1d2430aba660a3e7a4b72e6334ae7e7da7e76671f6ce643caac6c034b","9fc75db8cb01d607ef3c91129ea0ca50c98507b53ee89e67bea29a4e7954977b"
"TX130","BATCH048","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","100","11/01/2022","11/03/2022","11/10/2022","RECEIVED","9fc75db8cb01d607ef3c91129ea0ca50c98507b53ee89e67bea29a4e7954977b","0996a51dab541b52a9ee2a6c2eeabaf186d9a311d17f22ef9b5960372b8d6dae"
"TX131","BATCH048","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","NETHERLANDS","84.56","11/04/2022","11/06/2022","11/13/2022","RECEIVED","0996a51dab541b52a9ee2a6c2eeabaf186d9a311d17f22ef9b5960372b8d6dae","b771567da361098956d6e789eb5c596ee7d9ed3da36c54544cd461d6b9cb0492"
"TX132","BATCH049","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","INDIA","70","11/05/2022","11/07/2022","11/15/2022","RECEIVED","b771567da361098956d6e789eb5c596ee7d9ed3da36c54544cd461d6b9cb0492","befb0a8f15055777c11ab2a4f0970bf921b57e2fb0ba839b640d4d0f15c9c83c"
"TX133","BATCH049","PERKEBUNAN NUSANTARA IV","CARGILL","DUMAI","INDIA","2.25","11/08/2022","11/10/2022","11/18/2022","RECEIVED","befb0a8f15055777c11ab2a4f0970bf921b57e2fb0ba839b640d4d0f15c9c83c","fd76b27a0d5083a2281a366c21f45ffc6ceed522d3ef11f3039eb665feb9a64d"
