transaction_id,batch_id,exporter,importer,port,country,volume,created_at,shipped_at,received_at,status,previous_hash,current_hash
TX083,BATCH025,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,120,3/24/2018,3/26/2018,04/01/2018,RECEIVED,ff231022191311ccd2e1605e93bcf45d99de304c2143fd7b4c2bcb45debf16eb,aebf34fd1d79fb9af848c550040d3691c7719e5b553e3a9cb009bf861b893783
TX084,BATCH025,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,90,3/25/2018,3/27/2018,04/02/2018,RECEIVED,aebf34fd1d79fb9af848c550040d3691c7719e5b553e3a9cb009bf861b893783,2eb2811c6692aea5f64446366cdc560656ef79b780caa2cc5af5bd7c03ac696e
TX085,BATCH025,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,50,3/26/2018,3/28/2018,04/03/2018,RECEIVED,2eb2811c6692aea5f64446366cdc560656ef79b780caa2cc5af5bd7c03ac696e,baa9d01ba647ac7ec1e67d3427636c5e987374121ad66b90c216bd42353e107d
TX086,BATCH026,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,30,3/27/2018,3/28/2018,04/03/2018,RECEIVED,baa9d01ba647ac7ec1e67d3427636c5e987374121ad66b90c216bd42353e107d,3b208519ac4cd178c7574a4487579b9d89ea8f3418f04b38541dc2afbfacc922
TX087,BATCH027,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,110,3/28/2018,3/30/2018,04/05/2018,RECEIVED,3b208519ac4cd178c7574a4487579b9d89ea8f3418f04b38541dc2afbfacc922,735facdac2977cdfe127c047494290bd4b0479c505911b0055781cf091302feb
TX088,BATCH027,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,70,3/29/2018,3/31/2018,04/06/2018,RECEIVED,735facdac2977cdfe127c047494290bd4b0479c505911b0055781cf091302feb,d34a869c0e385dcea0dab0c0d4d2cf7db5db179128ff766cfbf8d980b3431278
TX089,BATCH028,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,20,3/30/2018,3/31/2018,04/06/2018,RECEIVED,d34a869c0e385dcea0dab0c0d4d2cf7db5db179128ff766cfbf8d980b3431278,94e8ca69787332d3712d850e73d1766b5bd393a45bff249a2b510f443dc1b1f9
TX090,BATCH029,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,120,3/31/2018,04/02/2018,04/08/2018,RECEIVED,94e8ca69787332d3712d850e73d1766b5bd393a45bff249a2b510f443dc1b1f9,c3b5828ed24a8911bc1e25ee370f36d7c88882a0607bcaf51b9f4d9e042bf54f
TX091,BATCH029,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,90,04/01/2018,04/03/2018,04/09/2018,RECEIVED,c3b5828ed24a8911bc1e25ee370f36d7c88882a0607bcaf51b9f4d9e042bf54f,376f4b88154c6d10a6c105be55c9305a8b7020d854a9934e2e539e7adbab744a
TX092,BATCH030,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,50,04/02/2018,04/03/2018,04/09/2018,RECEIVED,376f4b88154c6d10a6c105be55c9305a8b7020d854a9934e2e539e7adbab744a,07784754fd108c065f815044e61a7e52a0e61ab4917b96ebb2dff30c7dc89ccc
TX093,BATCH031,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,140,04/03/2018,04/05/2018,04/11/2018,RECEIVED,07784754fd108c065f815044e61a7e52a0e61ab4917b96ebb2dff30c7dc89ccc,99105e2b1f611cdae256b4de88d6042fd1f5e9fd8e4de61a2c7cf8f3965ee604
TX094,BATCH031,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,110,04/04/2018,04/06/2018,04/12/2018,RECEIVED,99105e2b1f611cdae256b4de88d6042fd1f5e9fd8e4de61a2c7cf8f3965ee604,a870a9f9dc649bfadc9cf2a76061d15ffd527e03830ce00dfe68fae1c25b69b5
TX095,BATCH031,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,70,04/05/2018,04/07/2018,4/13/2018,RECEIVED,a870a9f9dc649bfadc9cf2a76061d15ffd527e03830ce00dfe68fae1c25b69b5,4494a9f26989393188847639df7f9fefe7294f7a8d80b06683a7aa0a5136053c
TX096,BATCH032,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,15,04/06/2018,04/07/2018,4/13/2018,RECEIVED,4494a9f26989393188847639df7f9fefe7294f7a8d80b06683a7aa0a5136053c,da1ca322f3b17d4ac23025094dd4553463bf4bc38519e379de7e4f0ae71b03c0
TX097,BATCH033,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,130,04/07/2018,04/09/2018,4/15/2018,RECEIVED,da1ca322f3b17d4ac23025094dd4553463bf4bc38519e379de7e4f0ae71b03c0,20f486fcb2e27c82499bf45adea0f95d13981aaa1b627625a99ee87c41a613fe
TX098,BATCH033,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,90,04/08/2018,04/10/2018,4/16/2018,RECEIVED,20f486fcb2e27c82499bf45adea0f95d13981aaa1b627625a99ee87c41a613fe,56cbd303f0748e8a58c11ee8ae0fd4051a3ab0df53424b9aff34736293c6c1dc
TX099,BATCH033,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,50,04/09/2018,04/11/2018,4/17/2018,RECEIVED,56cbd303f0748e8a58c11ee8ae0fd4051a3ab0df53424b9aff34736293c6c1dc,51b8e427e95fbe7dcbdaf337a8ad94d92b1d46e9e245f469614dc5a261d3396b
TX100,BATCH034,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,10,04/10/2018,04/11/2018,4/17/2018,RECEIVED,51b8e427e95fbe7dcbdaf337a8ad94d92b1d46e9e245f469614dc5a261d3396b,85b7da1d907a4cf8378446cb809d11b80c0331500ff62df1c0259026eae8dc25
