transaction_id,batch_id,exporter,importer,port,country,volume,created_at,shipped_at,received_at,status,previous_hash,current_hash
"TX081","BATCH009","KARYAINDAH ALAM SEJAHTERA","GIDEON AGRI","GRESIK","INDIA","85.35","09/01/2021","09/03/2021","09/10/2021","RECEIVED","6f84c1016721dc30e73817023d2616270a0afa383269edc7575b2de45d9d4409","fb2a47176d57f9cfc112cde0ca7d12b16fcdf87faab55b5d90826141baa09035"
"TX082","BATCH009","KARYAINDAH ALAM SEJAHTERA","GIDEON AGRI","GRESIK","INDIA","80.57","09/02/2021","09/04/2021","09/11/2021","RECEIVED","fb2a47176d57f9cfc112cde0ca7d12b16fcdf87faab55b5d90826141baa09035","c6d1d53f25ee1cd2861dfc9127de79a05e79709b5e8f2557fac0b1e7edeba903"
"TX083","BATCH009","KARYAINDAH ALAM SEJAHTERA","GIDEON AGRI","GRESIK","INDIA","75.23","09/03/2021","09/05/2021","09/12/2021","RECEIVED","c6d1d53f25ee1cd2861dfc9127de79a05e79709b5e8f2557fac0b1e7edeba903","2e3ed67d15d54a159273178a1588726c77e7cb5e3e52f2aa99d779c19cc6ffc0"
"TX084","BATCH009","KARYAINDAH ALAM SEJAHTERA","GIDEON AGRI","GRESIK","INDIA","74.79","09/04/2021","09/06/2021","9/13/2021","RECEIVED","2e3ed67d15d54a159273178a1588726c77e7cb5e3e52f2aa99d779c19cc6ffc0","cef9d975b2306cec7e1f699656c9077d799d89dfa38cbece37b2e4bf200360ae"
"TX085","BATCH009","KARYAINDAH ALAM SEJAHTERA","GIDEON AGRI","GRESIK","INDIA","73.89","09/05/2021","09/07/2021","9/14/2021","RECEIVED","cef9d975b2306cec7e1f699656c9077d799d89dfa38cbece37b2e4bf200360ae","0b8b5159af795d59a3730e1ade448d1566d5e89a6e0daa3097f598cccb008521"
"TX086","BATCH009","KARYAINDAH ALAM SEJAHTERA","GIDEON AGRI","GRESIK","INDIA","72.68","09/06/2021","09/08/2021","9/15/2021","RECEIVED","0b8b5159af795d59a3730e1ade448d1566d5e89a6e0daa3097f598cccb008521","cb36ac2056e768efeeda6bfe09a5266e8fe63b3e43b3aa96b87fea9cfd18b177"
"TX087","BATCH009","KARYAINDAH ALAM SEJAHTERA","GIDEON AGRI","GRESIK","INDIA","70.46","09/07/2021","09/09/2021","9/16/2021","RECEIVED","cb36ac2056e768efeeda6bfe09a5266e8fe63b3e43b3aa96b87fea9cfd18b177","7565933e5539ed2e34d2b84bcc177402d55ef6b79b190168988c7a06779622fd"
"TX088","BATCH009","KARYAINDAH ALAM SEJAHTERA","GIDEON AGRI","GRESIK","INDIA","65.12","09/08/2021","09/10/2021","9/17/2021","RECEIVED","7565933e5539ed2e34d2b84bcc177402d55ef6b79b190168988c7a06779622fd","a98e940cc3bf487d87517a5d0bfe1f3cbf6084b1260f86d4b6d4e7f2edb8feb8"
"TX089","BATCH009","KARYAINDAH ALAM SEJAHTERA","GIDEON AGRI","GRESIK","INDIA","60.91","09/09/2021","09/11/2021","9/18/2021","RECEIVED","a98e940cc3bf487d87517a5d0bfe1f3cbf6084b1260f86d4b6d4e7f2edb8feb8","9bb67e9c4d27aff6983e8d7fa502d160665f46f40d35b1a0c903f6d12a826b1f"
"TX090","BATCH009","KARYAINDAH ALAM SEJAHTERA","GIDEON AGRI","GRESIK","INDIA","58.38","09/10/2021","09/12/2021","9/19/2021","RECEIVED","9bb67e9c4d27aff6983e8d7fa502d160665f46f40d35b1a0c903f6d12a826b1f","f67166c247692616e7fab256282958b9792df463e73a6fa9e0887d9f5445233e"
"TX091","BATCH10","KARYAINDAH ALAM SEJAHTERA","GIDEON AGRI","GRESIK","INDIA","50.35","10/01/2021","10/03/2021","10/10/2021","RECEIVED","f67166c247692616e7fab256282958b9792df463e73a6fa9e0887d9f5445233e","a25bce69366e02e08a2ce2856a29a89e8d9de9e684b2a1d4fa51476d4c71d9f9"
"TX092","BATCH10","KARYAINDAH ALAM SEJAHTERA","GIDEON AGRI","GRESIK","INDIA","48.57","10/02/2021","10/04/2021","10/11/2021","RECEIVED","a25bce69366e02e08a2ce2856a29a89e8d9de9e684b2a1d4fa51476d4c71d9f9","09da016a8d9aa0b2b9a0038e555126b37a315842f9c3aba307c2599118d04f45"
"TX093","BATCH10","KARYAINDAH ALAM SEJAHTERA","GIDEON AGRI","GRESIK","INDIA","46.89","10/03/2021","10/05/2021","10/12/2021","RECEIVED","09da016a8d9aa0b2b9a0038e555126b37a315842f9c3aba307c2599118d04f45","4177e342af6f3c756673d399bab9cda2d7336885f7ff917a27fc5929d168e068"
"TX094","BATCH10","INDUSTRI NABATI LESTARI","MMTC LIMITED","KUALA TANJUNG","INDIA","45.23","10/04/2021","10/06/2021","10/13/2021","RECEIVED","4177e342af6f3c756673d399bab9cda2d7336885f7ff917a27fc5929d168e068","0c8c8d9c5fe46b72c1dc0022b93fa416bdc9b5a5f77aef918ba88a15e1071ae7"
"TX095","BATCH10","INDUSTRI NABATI LESTARI","MMTC LIMITED","KUALA TANJUNG","INDIA","44.79","10/05/2021","10/07/2021","10/14/2021","RECEIVED","0c8c8d9c5fe46b72c1dc0022b93fa416bdc9b5a5f77aef918ba88a15e1071ae7","10c75c3951805113b32fa435b1c032d8fc5cb0c9c49104b1f925ae0bcf4fef89"
"TX096","BATCH10","INDUSTRI NABATI LESTARI","MMTC LIMITED","KUALA TANJUNG","INDIA","43.68","10/06/2021","10/08/2021","10/15/2021","RECEIVED","10c75c3951805113b32fa435b1c032d8fc5cb0c9c49104b1f925ae0bcf4fef89","5a264374524ed669bd3060350548ab3ddfc3617eacbddb529ff6bdfd4f39362e"
"TX097","BATCH10","INDUSTRI NABATI LESTARI","MMTC LIMITED","KUALA TANJUNG","INDIA","42.46","10/07/2021","10/09/2021","10/16/2021","RECEIVED","5a264374524ed669bd3060350548ab3ddfc3617eacbddb529ff6bdfd4f39362e","8127ab623fc6f59a5fc8213cad3ea50c7265de07c69fdfd255441466db0d243e"
"TX098","BATCH10","INDUSTRI NABATI LESTARI","MMTC LIMITED","KUALA TANJUNG","INDIA","40.12","10/08/2021","10/10/2021","10/17/2021","RECEIVED","8127ab623fc6f59a5fc8213cad3ea50c7265de07c69fdfd255441466db0d243e","7a2bcdb1385f52e1fa57324f3330eaeb0123acdbd367e6d1b21a2f25045ea61c"
"TX099","BATCH10","INDUSTRI NABATI LESTARI","MMTC LIMITED","KUALA TANJUNG","INDIA","36.91","10/09/2021","10/11/2021","10/18/2021","RECEIVED","7a2bcdb1385f52e1fa57324f3330eaeb0123acdbd367e6d1b21a2f25045ea61c","3cd85a82caa2ecf1b6dc6620e7daba2095005b9e5488dcb62c91b6a16d4e2df1"
"TX100","BATCH10","INDUSTRI NABATI LESTARI","MMTC LIMITED","KUALA TANJUNG","INDIA","36.65","10/10/2021","10/12/2021","10/19/2021","RECEIVED","3cd85a82caa2ecf1b6dc6620e7daba2095005b9e5488dcb62c91b6a16d4e2df1","535b87ded463f9563943453659d20c446c21ffbd467993ab36072556b37c35dc"
