transaction_id,batch_id,exporter,importer,port,country,volume,created_at,shipped_at,received_at,status,previous_hash,current_hash
"TX080","BATCH017","ANGLO-EASTERN PLANTATION (AEP)","GIDEON AGRI","GRESIK","NETHERLANDS","3.4","11/08/2020","11/06/2020","11/13/2020","RECEIVED","797f2b6d7363581df708dc513f1ac719bc4bd56a9428634a617b66cac544c2b9","1b0dd1785ff1eca21829291238e8a6fb6b4e7763380d4517df0aa7836e3a6763"
"TX081","BATCH017","ANGLO-EASTERN PLANTATION (AEP)","GIDEON AGRI","GRESIK","NETHERLANDS","3.3","11/09/2020","11/07/2020","11/14/2020","RECEIVED","1b0dd1785ff1eca21829291238e8a6fb6b4e7763380d4517df0aa7836e3a6763","56e70784d78373390941f3b7fe035a38115db55d70e720c8c198f5d7b4728886"
"TX082","BATCH017","ANGLO-EASTERN PLANTATION (AEP)","GIDEON AGRI","GRESIK","NETHERLANDS","3.25","11/10/2020","11/08/2020","11/15/2020","RECEIVED","56e70784d78373390941f3b7fe035a38115db55d70e720c8c198f5d7b4728886","162d9bbcbb8c3439477868078433496fb42104a81b9c70582d8efb07245986aa"
"TX083","BATCH017","ANGLO-EASTERN PLANTATION (AEP)","GIDEON AGRI","GRESIK","NETHERLANDS","3.15","11/11/2020","11/09/2020","11/16/2020","RECEIVED","162d9bbcbb8c3439477868078433496fb42104a81b9c70582d8efb07245986aa","e4bb6fb1cc0a75c02e3a3b3bcc34131a1aaa4afe4afb79491fef5d91e92c2185"
"TX084","BATCH017","ANGLO-EASTERN PLANTATION (AEP)","GIDEON AGRI","GRESIK","NETHERLANDS","3.6","11/12/2020","11/10/2020","11/17/2020","RECEIVED","e4bb6fb1cc0a75c02e3a3b3bcc34131a1aaa4afe4afb79491fef5d91e92c2185","cd9bd0070eb56a8d0537e4dcb1e5323a96784c78949097efe3c8d038f7c813c1"
"TX085","BATCH018","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","INDIA","8.5","11/13/2020","11/11/2020","11/18/2020","RECEIVED","cd9bd0070eb56a8d0537e4dcb1e5323a96784c78949097efe3c8d038f7c813c1","015cde99405d249b1a05048a2ea713cfbdcd0f504f0884587ea0a27ac22415a1"
"TX086","BATCH018","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","INDIA","7.8","11/14/2020","11/12/2020","11/19/2020","RECEIVED","015cde99405d249b1a05048a2ea713cfbdcd0f504f0884587ea0a27ac22415a1","0946e7f0a10ec6a2de1238cf6704a9423c3bab576ba28efb7a0b366b8a771813"
"TX087","BATCH018","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","INDIA","8.2","11/15/2020","11/13/2020","11/20/2020","RECEIVED","0946e7f0a10ec6a2de1238cf6704a9423c3bab576ba28efb7a0b366b8a771813","f21854fc9f8a6ddb0d9c11aefe3ab249a4791defdbd9c3269e46986aada756f0"
"TX088","BATCH018","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","INDIA","7.9","12/01/2020","12/03/2020","12/10/2020","RECEIVED","f21854fc9f8a6ddb0d9c11aefe3ab249a4791defdbd9c3269e46986aada756f0","c76ba94ea899bdf3afef5710efaa108916b9c9c5f74503527aec7c130aca36aa"
"TX089","BATCH018","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","INDIA","7.5","12/02/2020","12/04/2020","12/11/2020","RECEIVED","c76ba94ea899bdf3afef5710efaa108916b9c9c5f74503527aec7c130aca36aa","ca7fcd7efd0c3f6221741eceeeb6cb281a8ff1676a58cbc65ded4fa8c399db26"
"TX090","BATCH018","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","INDIA","8","12/03/2020","12/05/2020","12/12/2020","RECEIVED","ca7fcd7efd0c3f6221741eceeeb6cb281a8ff1676a58cbc65ded4fa8c399db26","d23c203030212dff2fdd32a45a3f1c0d3b79c9413d741f8393483409c26849fb"
"TX091","BATCH018","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","INDIA","8.13","12/04/2020","12/06/2020","12/13/2020","RECEIVED","d23c203030212dff2fdd32a45a3f1c0d3b79c9413d741f8393483409c26849fb","deac15b5710b6a9142f938772a1867a21bf10358c5fadb17a7d226d2febce68b"
"TX092","BATCH019","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","MALAYSIA","2.5","12/05/2020","12/07/2020","12/14/2020","RECEIVED","deac15b5710b6a9142f938772a1867a21bf10358c5fadb17a7d226d2febce68b","bc523d4a2d0fe893c6da645aa11f99df076759b7f830f86784070a0e3ee312da"
"TX093","BATCH019","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","MALAYSIA","2.8","12/06/2020","12/08/2020","12/15/2020","RECEIVED","bc523d4a2d0fe893c6da645aa11f99df076759b7f830f86784070a0e3ee312da","b9059896f611f9e8fe9b6b353a33eb6c2217072ef719102ce32db265d586bdb1"
"TX094","BATCH019","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","MALAYSIA","2.6","12/07/2020","12/09/2020","12/16/2020","RECEIVED","b9059896f611f9e8fe9b6b353a33eb6c2217072ef719102ce32db265d586bdb1","3af7b98d283ee1b7ea7b71d56d5b9190e5616ef1813509138cd57fa74a01d58e"
"TX095","BATCH019","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","MALAYSIA","2.7","12/08/2020","12/10/2020","12/17/2020","RECEIVED","3af7b98d283ee1b7ea7b71d56d5b9190e5616ef1813509138cd57fa74a01d58e","f1507444cd3a390692175a1632809c2c59f93576a07b4072f242c7525153ed29"
"TX096","BATCH019","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","MALAYSIA","2.65","12/09/2020","12/11/2020","12/18/2020","RECEIVED","f1507444cd3a390692175a1632809c2c59f93576a07b4072f242c7525153ed29","2515facc943ab1a4c5fc043e02639a72107af7065d0dff290e7763c14f74f7ca"
"TX097","BATCH020","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","EUROPEAN UNION","25.5","12/10/2020","12/12/2020","12/19/2020","RECEIVED","2515facc943ab1a4c5fc043e02639a72107af7065d0dff290e7763c14f74f7ca","d3abcfffd7570114fd33c5cdbcfd78ac4a9ad1f58dd50b55a88a356a3ffe7ab6"
"TX098","BATCH020","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","EUROPEAN UNION","24.8","12/11/2020","12/13/2020","12/20/2020","RECEIVED","d3abcfffd7570114fd33c5cdbcfd78ac4a9ad1f58dd50b55a88a356a3ffe7ab6","1095e5d0c9cf6f1c1227baacfe0ac27a9e180572b0e558f74ca2e4547d91f8f9"
"TX099","BATCH020","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","EUROPEAN UNION","23.9","12/12/2020","12/14/2020","12/21/2020","RECEIVED","1095e5d0c9cf6f1c1227baacfe0ac27a9e180572b0e558f74ca2e4547d91f8f9","0b15ed06fc6f5034405365910b8b37b4531a5347097dd399647380ce56e238fb"
"TX100","BATCH020","ANGLO-EASTERN PLANTATION (AEP)","UNKNOWN","GRESIK","EUROPEAN UNION","22.35","12/13/2020","12/15/2020","12/22/2020","RECEIVED","0b15ed06fc6f5034405365910b8b37b4531a5347097dd399647380ce56e238fb","4b34bd44d1254ccde6153d10d536ddde7db697757c436e1377d2e5fce69751a6"
